actual_sex	Rx	Ry
female	1.0227	0
female	1.0227	0
female	1.0227	0
female	1.0227	0
female	1.0228	0
female	1.0228	0
female	1.0228	0
female	1.0228	0
female	1.0228	0
female	1.0228	0
female	1.0228	0
female	1.0228	0
female	1.0228	0
female	1.0228	0
female	1.0228	0
female	1.0228	0
female	1.0229	0
female	1.0229	0
female	1.0229	0
female	1.0229	0
female	1.0229	0
female	1.0229	0
female	1.023	0
female	1.023	0
female	1.023	0
female	1.023	0
female	1.023	0
female	1.023	0
female	1.023	0
female	1.0231	0
female	1.0231	0
female	1.0231	0
female	1.0231	0
female	1.0231	0
female	1.0231	0
female	1.0231	0
female	1.0231	0
female	1.0232	0
female	1.0232	0
female	1.0232	0
female	1.0232	0
female	1.0232	0
female	1.0232	0
female	1.0232	0
female	1.0233	0
female	1.0233	0
female	1.0233	0
female	1.0234	0
female	1.0234	0
female	1.0236	0
female	1.0236	0
female	1.0236	0
female	1.0236	0
female	1.0236	0
female	1.0236	0
female	1.0236	0
female	1.0236	0
female	1.0236	0
female	1.0237	0
female	1.0237	0
female	1.0237	0
female	1.0238	0
female	1.0238	0
female	1.0238	0
female	1.0238	0
female	1.0238	0
female	1.0238	0
female	1.0239	0
female	1.0239	0
female	1.0239	0
female	1.0239	0
female	1.0239	0
female	1.0239	0
female	1.0239	0
female	1.0239	0
female	1.0239	0
female	1.024	0
female	1.024	0
female	1.024	0
female	1.024	0
female	1.024	0
female	1.024	0
female	1.024	0
female	1.024	0
female	1.0242	0
female	1.0242	0
female	1.0242	0
female	1.0244	0
female	1.0244	0
female	1.0244	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0245	0
female	1.0246	0
female	1.0249	0
female	1.0249	0
female	1.0249	0
female	1.0249	0
female	1.0249	0
female	1.0249	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.025	0
female	1.0251	0
female	1.0252	0
female	1.0252	0
female	1.0252	0
female	1.0252	0
female	1.0253	0
female	1.0253	0
female	1.0253	0
female	1.0253	0
female	1.0253	0
female	1.0253	0
female	1.0253	0
female	1.0253	0
female	1.0253	0
female	1.0253	0
female	1.0254	0
female	1.0254	0
female	1.0254	0
female	1.0255	0
female	1.0255	0
female	1.0255	0
female	1.0256	0
female	1.0256	0
female	1.0256	0
female	1.0256	0
female	1.0256	0
female	1.0256	0
female	1.0257	0
female	1.0257	0
female	1.0257	0
female	1.0257	0
female	1.0257	0
female	1.0257	0
female	1.0258	0
female	1.0258	0
female	1.0258	0
female	1.0258	0
female	1.0258	0
female	1.0258	0
female	1.026	0
female	1.026	0
female	1.0261	0
female	1.0261	0
female	1.0261	0
female	1.0261	0
female	1.0262	0
female	1.0262	0
female	1.0262	0
female	1.0262	0
female	1.0263	0
female	1.0263	0
female	1.0263	0
female	1.0263	0
female	1.0263	0
female	1.0263	0
female	1.0264	0
female	1.0264	0
female	1.0264	0
female	1.0264	0
female	1.0264	0
female	1.0264	0
female	1.0264	0
female	1.0264	0
female	1.0264	0
female	1.0265	0
female	1.0265	0
female	1.0265	0
female	1.0265	0
female	1.0265	0
female	1.0265	0
female	1.0266	0
female	1.0266	0
female	1.0267	0
female	1.0267	0
female	1.0267	0
female	1.0267	0
female	1.0267	0
female	1.0267	0
female	1.0267	0
female	1.0267	0
female	1.0267	0
female	1.0269	0
female	1.0269	0
female	1.0269	0
female	1.0269	0
female	1.0269	0
female	1.0269	0
female	1.0269	0
female	1.0269	0
female	1.0269	0
female	1.0269	0
female	1.0269	0
female	1.0269	0
female	1.027	0
female	1.027	0
female	1.027	0
female	1.027	0
female	1.027	0
female	1.027	0
female	1.027	0
female	1.027	0
female	1.027	0
female	1.0271	0
female	1.0271	0
female	1.0271	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0272	0
female	1.0273	0
female	1.0273	0
female	1.0273	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0274	0
female	1.0275	0
female	1.0275	0
female	1.0275	0
female	1.0275	0
female	1.0275	0
female	1.0275	0
female	1.0275	0
female	1.0276	0
female	1.0276	0
female	1.0276	0
female	1.0277	0
female	1.0277	0
female	1.0277	0
female	1.0277	0
female	1.0277	0
female	1.0277	0
female	1.0277	0
female	1.0277	0
female	1.0277	0
female	1.0278	0
female	1.0278	0
female	1.0278	0
female	1.0278	0
female	1.0278	0
female	1.0278	0
female	1.0278	0
female	1.0278	0
female	1.0278	0
female	1.0278	0
female	1.0278	0
female	1.0279	0
female	1.0279	0
female	1.0279	0
female	1.0279	0
female	1.0279	0
female	1.0279	0
female	1.028	0
female	1.028	0
female	1.028	0
female	1.028	0
female	1.028	0
female	1.0281	0
female	1.0281	0
female	1.0281	0
female	1.0281	0
female	1.0281	0
female	1.0281	0
female	1.0281	0
female	1.0281	0
female	1.0281	0
female	1.0282	0
female	1.0282	0
female	1.0282	0
female	1.0282	0
female	1.0282	0
female	1.0282	0
female	1.0282	0
female	1.0282	0
female	1.0282	0
female	1.0282	0
female	1.0282	0
female	1.0283	0
female	1.0283	0
female	1.0283	0
female	1.0283	0
female	1.0283	0
female	1.0283	0
female	1.0283	0
female	1.0283	0
female	1.0283	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0285	0
female	1.0286	0
female	1.0286	0
female	1.0286	0
female	1.0287	0
female	1.0287	0
female	1.0287	0
female	1.0287	0
female	1.0287	0
female	1.0287	0
female	1.0287	0
female	1.0287	0
female	1.0287	0
female	1.0287	0
female	1.0287	0
female	1.0287	0
female	1.0288	0
female	1.0288	0
female	1.0288	0
female	1.0288	0
female	1.0288	0
female	1.0288	0
female	1.0288	0
female	1.0288	0
female	1.0288	0
female	1.029	0
female	1.029	0
female	1.029	0
female	1.0291	0
female	1.0291	0
female	1.0291	0
female	1.0291	0
female	1.0291	0
female	1.0291	0
female	1.0291	0
female	1.0291	0
female	1.0291	0
female	1.0292	0
female	1.0292	0
female	1.0292	0
female	1.0294	0
female	1.0294	0
female	1.0294	0
female	1.0295	0
female	1.0295	0
female	1.0295	0
female	1.0295	0
female	1.0295	0
female	1.0295	0
female	1.0295	0
female	1.0296	0
female	1.0296	0
female	1.0296	0
female	1.0296	0
female	1.0296	0
female	1.0296	0
female	1.0297	0
female	1.0297	0
female	1.0297	0
female	1.0297	0
female	1.0297	0
female	1.0297	0
female	1.0298	0
female	1.0299	0
female	1.0299	0
female	1.0299	0
female	1.0299	0
female	1.0299	0
female	1.0299	0
female	1.03	0
female	1.03	0
female	1.03	0
female	1.03	0
female	1.03	0
female	1.03	0
female	1.03	0
female	1.03	0
female	1.03	0
female	1.03	0
female	1.03	0
female	1.0301	0
female	1.0301	0
female	1.0301	0
female	1.0301	0
female	1.0301	0
female	1.0301	0
female	1.0301	0
female	1.0301	0
female	1.0301	0
female	1.0303	0
female	1.0303	0
female	1.0303	0
female	1.0303	0
female	1.0303	0
female	1.0303	0
female	1.0303	0
female	1.0303	0
female	1.0304	0
female	1.0304	0
female	1.0304	0
female	1.0304	0
female	1.0304	0
female	1.0304	0
female	1.0304	0
female	1.0304	0
female	1.0304	0
female	1.0304	0
female	1.0304	0
female	1.0304	0
female	1.0305	0
female	1.0305	0
female	1.0305	0
female	1.0305	0
female	1.0305	0
female	1.0305	0
female	1.0305	0
female	1.0306	0
female	1.0306	0
female	1.0306	0
female	1.0306	0
female	1.0306	0
female	1.0307	0
female	1.0307	0
female	1.0307	0
female	1.0307	0
female	1.0307	0
female	1.0307	0
female	1.0308	0
female	1.0308	0
female	1.0308	0
female	1.0308	0
female	1.0308	0
female	1.0308	0
female	1.0309	0
female	1.0309	0
female	1.031	0
female	1.031	0
female	1.031	0
female	1.031	0
female	1.031	0
female	1.031	0
female	1.0311	0
female	1.0311	0
female	1.0311	0
female	1.0311	0
female	1.0311	0
female	1.0311	0
female	1.0311	0
female	1.0311	0
female	1.0311	0
female	1.0312	0
female	1.0312	0
female	1.0312	0
female	1.0313	0
female	1.0313	0
female	1.0313	0
female	1.0314	0
female	1.0314	0
female	1.0314	0
female	1.0314	0
female	1.0314	0
female	1.0314	0
female	1.0314	0
female	1.0315	0
female	1.0315	0
female	1.0315	0
female	1.0315	0
female	1.0315	0
female	1.0315	0
female	1.0315	0
female	1.0315	0
female	1.0315	0
female	1.0316	0
female	1.0316	0
female	1.0316	0
female	1.0316	0
female	1.0316	0
female	1.0316	0
female	1.0316	0
female	1.0317	0
female	1.0317	0
female	1.0317	0
female	1.0317	0
female	1.0317	0
female	1.0317	0
female	1.0317	0
female	1.0317	0
female	1.0319	0
female	1.0319	0
female	1.0319	0
female	1.0319	0
female	1.032	0
female	1.032	0
female	1.032	0
female	1.0321	0
female	1.0321	0
female	1.0321	0
female	1.0322	0
female	1.0322	0
female	1.0322	0
female	1.0322	0
female	1.0322	0
female	1.0323	0
female	1.0323	0
female	1.0323	0
female	1.0323	0
female	1.0323	0
female	1.0323	0
female	1.0323	0
female	1.0323	0
female	1.0323	0
female	1.0323	0
female	1.0324	0
female	1.0324	0
female	1.0325	0
female	1.0325	0
female	1.0325	0
female	1.0325	0
female	1.0325	0
female	1.0325	0
female	1.0326	0
female	1.0326	0
female	1.0326	0
female	1.0328	0
female	1.0328	0
female	1.0328	0
female	1.0328	0
female	1.0328	0
female	1.0328	0
female	1.0328	0
female	1.0328	0
female	1.0328	0
female	1.0329	0
female	1.0329	0
female	1.0329	0
female	1.033	0
female	1.033	0
female	1.033	0
female	1.0331	0
female	1.0331	0
female	1.0331	0
female	1.0331	0
female	1.0331	0
female	1.0332	0
female	1.0332	0
female	1.0332	0
female	1.0332	0
female	1.0334	0
female	1.0334	0
female	1.0334	0
female	1.0334	0
female	1.0334	0
female	1.0335	0
female	1.0335	0
female	1.0335	0
female	1.0335	0
female	1.0335	0
female	1.0336	0
female	1.0336	0
female	1.0336	0
female	1.0336	0
female	1.0336	0
female	1.0337	0
female	1.0337	0
female	1.0337	0
female	1.0337	0
female	1.0337	0
female	1.0337	0
female	1.0337	0
female	1.0338	0
female	1.0338	0
female	1.0338	0
female	1.0338	0
female	1.0338	0
female	1.0339	0
female	1.0339	0
female	1.0339	0
female	1.0339	0
female	1.0339	0
female	1.0339	0
female	1.0339	0
female	1.034	0
female	1.034	0
female	1.034	0
female	1.034	0
female	1.034	0
female	1.034	0
female	1.034	0
female	1.034	0
female	1.034	0
female	1.0341	0
female	1.0341	0
female	1.0341	0
female	1.0341	0
female	1.0341	0
female	1.0341	0
female	1.0341	0
female	1.0341	0
female	1.0341	0
female	1.0342	0
female	1.0342	0
female	1.0342	0
female	1.0342	0
female	1.0342	0
female	1.0342	0
female	1.0343	0
female	1.0343	0
female	1.0343	0
female	1.0344	0
female	1.0344	0
female	1.0344	0
female	1.0345	0
female	1.0345	0
female	1.0345	0
female	1.0346	0
female	1.0347	0
female	1.0347	0
female	1.0347	0
female	1.0347	0
female	1.0348	0
female	1.0348	0
female	1.0348	0
female	1.0348	0
female	1.0348	0
female	1.0348	0
female	1.0349	0
female	1.0349	0
female	1.0349	0
female	1.0349	0
female	1.0349	0
female	1.0349	0
female	1.035	0
female	1.035	0
female	1.035	0
female	1.035	0
female	1.0351	0
female	1.0351	0
female	1.0351	0
female	1.0351	0
female	1.0351	0
female	1.0351	0
female	1.0351	0
female	1.0351	0
female	1.0351	0
female	1.0353	0
female	1.0353	0
female	1.0353	0
female	1.0355	0
female	1.0355	0
female	1.0355	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0357	0
female	1.0358	0
female	1.0358	0
female	1.0358	0
female	1.0358	0
female	1.0358	0
female	1.0358	0
female	1.0358	0
female	1.0359	0
female	1.0359	0
female	1.0359	0
female	1.0359	0
female	1.0359	0
female	1.0359	0
female	1.0359	0
female	1.0359	0
female	1.0359	0
female	1.036	0
female	1.036	0
female	1.036	0
female	1.036	0
female	1.036	0
female	1.036	0
female	1.036	0
female	1.036	0
female	1.0361	0
female	1.0361	0
female	1.0361	0
female	1.0361	0
female	1.0361	0
female	1.0361	0
female	1.0362	0
female	1.0362	0
female	1.0362	0
female	1.0363	0
female	1.0363	0
female	1.0363	0
female	1.0363	0
female	1.0363	0
female	1.0363	0
female	1.0363	0
female	1.0363	0
female	1.0364	0
female	1.0364	0
female	1.0364	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0365	0
female	1.0366	0
female	1.0366	0
female	1.0366	0
female	1.0366	0
female	1.0366	0
female	1.0366	0
female	1.0366	0
female	1.0366	0
female	1.0366	0
female	1.0366	0
female	1.0366	0
female	1.0366	0
female	1.0367	0
female	1.0367	0
female	1.0367	0
female	1.0367	0
female	1.0367	0
female	1.0367	0
female	1.0367	0
female	1.0368	0
female	1.0369	0
female	1.0369	0
female	1.0369	0
female	1.0369	0
female	1.0369	0
female	1.0369	0
female	1.037	0
female	1.037	0
female	1.037	0
female	1.037	0
female	1.0371	0
female	1.0371	0
female	1.0371	0
female	1.0371	0
female	1.0371	0
female	1.0371	0
female	1.0371	0
female	1.0371	0
female	1.0371	0
female	1.0372	0
female	1.0372	0
female	1.0372	0
female	1.0372	0
female	1.0372	0
female	1.0372	0
female	1.0373	0
female	1.0373	0
female	1.0373	0
female	1.0373	0
female	1.0373	0
female	1.0373	0
female	1.0373	0
female	1.0373	0
female	1.0373	0
female	1.0373	0
female	1.0374	0
female	1.0374	0
female	1.0374	0
female	1.0376	0
female	1.0376	0
female	1.0376	0
female	1.0377	0
female	1.0377	0
female	1.0377	0
female	1.0377	0
female	1.0377	0
female	1.0377	0
female	1.0377	0
female	1.0377	0
female	1.0377	0
female	1.0378	0
female	1.0379	0
female	1.0379	0
female	1.0379	0
female	1.0379	0
female	1.0379	0
female	1.0379	0
female	1.038	0
female	1.038	0
female	1.038	0
female	1.038	0
female	1.038	0
female	1.038	0
female	1.038	0
female	1.038	0
female	1.038	0
female	1.038	0
female	1.038	0
female	1.038	0
female	1.0381	0
female	1.0381	0
female	1.0381	0
female	1.0382	0
female	1.0382	0
female	1.0382	0
female	1.0382	0
female	1.0383	0
female	1.0383	0
female	1.0383	0
female	1.0383	0
female	1.0383	0
female	1.0384	0
female	1.0384	0
female	1.0384	0
female	1.0385	0
female	1.0385	0
female	1.0385	0
female	1.0386	0
female	1.0386	0
female	1.0386	0
female	1.0387	0
female	1.0387	0
female	1.0387	0
female	1.0387	0
female	1.0387	0
female	1.0387	0
female	1.0387	0
female	1.0387	0
female	1.0387	0
female	1.0387	0
female	1.0387	0
female	1.0387	0
female	1.0388	0
female	1.0388	0
female	1.0388	0
female	1.0388	0
female	1.0388	0
female	1.0388	0
female	1.0388	0
female	1.0388	0
female	1.0388	0
female	1.0389	0
female	1.0389	0
female	1.0389	0
female	1.0389	0
female	1.0389	0
female	1.0389	0
female	1.0389	0
female	1.039	0
female	1.039	0
female	1.039	0
female	1.0391	0
female	1.0392	0
female	1.0392	0
female	1.0392	0
female	1.0393	0
female	1.0393	0
female	1.0393	0
female	1.0393	0
female	1.0393	0
female	1.0393	0
female	1.0394	0
female	1.0394	0
female	1.0394	0
female	1.0394	0
female	1.0394	0
female	1.0394	0
female	1.0395	0
female	1.0395	0
female	1.0395	0
female	1.0397	0
female	1.0397	0
female	1.0397	0
female	1.0397	0
female	1.0397	0
female	1.0397	0
female	1.0397	0
female	1.0397	0
female	1.0397	0
female	1.0397	0
female	1.0398	0
female	1.0398	0
female	1.0398	0
female	1.0398	0
female	1.0398	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.04	0
female	1.0401	0
female	1.0401	0
female	1.0401	0
female	1.0401	0
female	1.0401	0
female	1.0401	0
female	1.0401	0
female	1.0401	0
female	1.0401	0
female	1.0402	0
female	1.0402	0
female	1.0402	0
female	1.0402	0
female	1.0403	0
female	1.0403	0
female	1.0403	0
female	1.0403	0
female	1.0403	0
female	1.0403	0
female	1.0403	0
female	1.0403	0
female	1.0403	0
female	1.0405	0
female	1.0405	0
female	1.0405	0
female	1.0405	0
female	1.0405	0
female	1.0405	0
female	1.0405	0
female	1.0405	0
female	1.0406	0
female	1.0406	0
female	1.0406	0
female	1.0406	0
female	1.0406	0
female	1.0406	0
female	1.0406	0
female	1.0406	0
female	1.0407	0
female	1.0407	0
female	1.0407	0
female	1.0407	0
female	1.0407	0
female	1.0407	0
female	1.0407	0
female	1.0407	0
female	1.0407	0
female	1.0407	0
female	1.0408	0
female	1.0408	0
female	1.0408	0
female	1.041	0
female	1.041	0
female	1.041	0
female	1.041	0
female	1.041	0
female	1.041	0
female	1.041	0
female	1.041	0
female	1.041	0
female	1.0411	0
female	1.0411	0
female	1.0411	0
female	1.0411	0
female	1.0411	0
female	1.0411	0
female	1.0412	0
female	1.0412	0
female	1.0412	0
female	1.0412	0
female	1.0412	0
female	1.0412	0
female	1.0413	0
female	1.0413	0
female	1.0413	0
female	1.0413	0
female	1.0413	0
female	1.0414	0
female	1.0414	0
female	1.0414	0
female	1.0414	0
female	1.0414	0
female	1.0415	0
female	1.0415	0
female	1.0415	0
female	1.0415	0
female	1.0415	0
female	1.0415	0
female	1.0415	0
female	1.0415	0
female	1.0415	0
female	1.0415	0
female	1.0415	0
female	1.0415	0
female	1.0416	0
female	1.0416	0
female	1.0416	0
female	1.0416	0
female	1.0416	0
female	1.0416	0
female	1.0418	0
female	1.0418	0
female	1.0418	0
female	1.0419	0
female	1.0419	0
female	1.0419	0
female	1.0419	0
female	1.0419	0
female	1.0419	0
female	1.042	0
female	1.042	0
female	1.042	0
female	1.042	0
female	1.042	0
female	1.042	0
female	1.042	0
female	1.042	0
female	1.042	0
female	1.0421	0
female	1.0421	0
female	1.0421	0
female	1.0421	0
female	1.0421	0
female	1.0422	0
female	1.0422	0
female	1.0422	0
female	1.0422	0
female	1.0422	0
female	1.0422	0
female	1.0423	0
female	1.0423	0
female	1.0423	0
female	1.0424	0
female	1.0424	0
female	1.0424	0
female	1.0424	0
female	1.0424	0
female	1.0424	0
female	1.0424	0
female	1.0424	0
female	1.0424	0
female	1.0425	0
female	1.0425	0
female	1.0425	0
female	1.0426	0
female	1.0426	0
female	1.0426	0
female	1.0426	0
female	1.0426	0
female	1.0426	0
female	1.0427	0
female	1.0427	0
female	1.0427	0
female	1.0427	0
female	1.0427	0
female	1.0427	0
female	1.0428	0
female	1.0428	0
female	1.0428	0
female	1.0428	0
female	1.0428	0
female	1.0428	0
female	1.0428	0
female	1.0428	0
female	1.0429	0
female	1.0429	0
female	1.0429	0
female	1.0429	0
female	1.043	0
female	1.043	0
female	1.043	0
female	1.0431	0
female	1.0431	0
female	1.0431	0
female	1.0431	0
female	1.0431	0
female	1.0431	0
female	1.0431	0
female	1.0431	0
female	1.0431	0
female	1.0431	0
female	1.0431	0
female	1.0431	0
female	1.0433	0
female	1.0433	0
female	1.0433	0
female	1.0433	0
female	1.0433	0
female	1.0433	0
female	1.0434	0
female	1.0434	0
female	1.0434	0
female	1.0434	0
female	1.0434	0
female	1.0434	0
female	1.0434	0
female	1.0434	0
female	1.0434	0
female	1.0434	0
female	1.0435	0
female	1.0435	0
female	1.0436	0
female	1.0436	0
female	1.0436	0
female	1.0436	0
female	1.0436	0
female	1.0436	0
female	1.0436	0
female	1.0436	0
female	1.0436	0
female	1.0438	0
female	1.0438	0
female	1.0438	0
female	1.0439	0
female	1.0439	0
female	1.0439	0
female	1.0439	0
female	1.0439	0
female	1.0439	0
female	1.0439	0
female	1.044	0
female	1.044	0
female	1.044	0
female	1.0441	0
female	1.0441	0
female	1.0441	0
female	1.0441	0
female	1.0441	0
female	1.0441	0
female	1.0441	0
female	1.0441	0
female	1.0441	0
female	1.0441	0
female	1.0441	0
female	1.0441	0
female	1.0442	0
female	1.0442	0
female	1.0442	0
female	1.0442	0
female	1.0442	0
female	1.0442	0
female	1.0443	0
female	1.0443	0
female	1.0443	0
female	1.0444	0
female	1.0444	0
female	1.0444	0
female	1.0445	0
female	1.0445	0
female	1.0445	0
female	1.0445	0
female	1.0445	0
female	1.0445	0
female	1.0445	0
female	1.0445	0
female	1.0445	0
female	1.0445	0
female	1.0445	0
female	1.0445	0
female	1.0446	0
female	1.0446	0
female	1.0446	0
female	1.0446	0
female	1.0446	0
female	1.0446	0
female	1.0447	0
female	1.0447	0
female	1.0447	0
female	1.0448	0
female	1.0448	0
female	1.0448	0
female	1.0448	0
female	1.0448	0
female	1.0448	0
female	1.0448	0
female	1.0448	0
female	1.0448	0
female	1.0449	0
female	1.0449	0
female	1.0449	0
female	1.0449	0
female	1.0449	0
female	1.0449	0
female	1.0449	0
female	1.0449	0
female	1.045	0
female	1.045	0
female	1.045	0
